amount,loc,timestamp,mean_amt,std_amt,last_loc,last_time,type,ip_address
139.0,Dubai,2026-02-07T14:07:51.215349,100,20,Dubai,2026-02-06T14:07:51.215350,POS_PAYMENT,10.0.0.82
114.0,Dubai,2026-02-07T14:07:51.215353,100,20,Dubai,2026-02-06T14:07:51.215353,POS_PAYMENT,10.0.0.180
72.0,Dubai,2026-02-07T14:07:51.215356,100,20,Dubai,2026-02-06T14:07:51.215357,POS_PAYMENT,10.0.0.208
124.0,Dubai,2026-02-07T14:07:51.215359,100,20,Dubai,2026-02-06T14:07:51.215360,POS_PAYMENT,10.0.0.69
54.0,Dubai,2026-02-07T14:07:51.215363,100,20,Dubai,2026-02-06T14:07:51.215363,POS_PAYMENT,10.0.0.28
99.0,Dubai,2026-02-07T14:07:51.215366,100,20,Dubai,2026-02-06T14:07:51.215367,POS_PAYMENT,10.0.0.197
75.0,Dubai,2026-02-07T14:07:51.215369,100,20,Dubai,2026-02-06T14:07:51.215370,POS_PAYMENT,10.0.0.60
101.0,Dubai,2026-02-07T14:07:51.215373,100,20,Dubai,2026-02-06T14:07:51.215373,POS_PAYMENT,10.0.0.46
93.0,Dubai,2026-02-07T14:07:51.215376,100,20,Dubai,2026-02-06T14:07:51.215376,POS_PAYMENT,10.0.0.252
131.0,Dubai,2026-02-07T14:07:51.215379,100,20,Dubai,2026-02-06T14:07:51.215380,POS_PAYMENT,10.0.0.189
92.0,Dubai,2026-02-07T14:07:51.215382,100,20,Dubai,2026-02-06T14:07:51.215383,POS_PAYMENT,10.0.0.205
77.0,Dubai,2026-02-07T14:07:51.215386,100,20,Dubai,2026-02-06T14:07:51.215386,POS_PAYMENT,10.0.0.50
113.0,Dubai,2026-02-07T14:07:51.215390,100,20,Dubai,2026-02-06T14:07:51.215391,POS_PAYMENT,10.0.0.60
59.0,Dubai,2026-02-07T14:07:51.215394,100,20,Dubai,2026-02-06T14:07:51.215394,POS_PAYMENT,10.0.0.111
141.0,Dubai,2026-02-07T14:07:51.215397,100,20,Dubai,2026-02-06T14:07:51.215398,POS_PAYMENT,10.0.0.136
109.0,Dubai,2026-02-07T14:07:51.215400,100,20,Dubai,2026-02-06T14:07:51.215401,POS_PAYMENT,10.0.0.190
88.0,Dubai,2026-02-07T14:07:51.215404,100,20,Dubai,2026-02-06T14:07:51.215404,POS_PAYMENT,10.0.0.96
72.0,Dubai,2026-02-07T14:07:51.215407,100,20,Dubai,2026-02-06T14:07:51.215407,POS_PAYMENT,10.0.0.216
93.0,Dubai,2026-02-07T14:07:51.215410,100,20,Dubai,2026-02-06T14:07:51.215411,POS_PAYMENT,10.0.0.72
130.0,Dubai,2026-02-07T14:07:51.215413,100,20,Dubai,2026-02-06T14:07:51.215414,POS_PAYMENT,10.0.0.170
67.0,Dubai,2026-02-07T14:07:51.215417,100,20,Dubai,2026-02-06T14:07:51.215417,POS_PAYMENT,10.0.0.121
68.0,Dubai,2026-02-07T14:07:51.215420,100,20,Dubai,2026-02-06T14:07:51.215420,POS_PAYMENT,10.0.0.227
120.0,Dubai,2026-02-07T14:07:51.215423,100,20,Dubai,2026-02-06T14:07:51.215424,POS_PAYMENT,10.0.0.239
97.0,Dubai,2026-02-07T14:07:51.215426,100,20,Dubai,2026-02-06T14:07:51.215427,POS_PAYMENT,10.0.0.20
125.0,Dubai,2026-02-07T14:07:51.215430,100,20,Dubai,2026-02-06T14:07:51.215430,POS_PAYMENT,10.0.0.173
118.0,Dubai,2026-02-07T14:07:51.215433,100,20,Dubai,2026-02-06T14:07:51.215434,POS_PAYMENT,10.0.0.134
132.0,Dubai,2026-02-07T14:07:51.215436,100,20,Dubai,2026-02-06T14:07:51.215437,POS_PAYMENT,10.0.0.16
68.0,Dubai,2026-02-07T14:07:51.215439,100,20,Dubai,2026-02-06T14:07:51.215440,POS_PAYMENT,10.0.0.34
138.0,Dubai,2026-02-07T14:07:51.215443,100,20,Dubai,2026-02-06T14:07:51.215443,POS_PAYMENT,10.0.0.29
108.0,Dubai,2026-02-07T14:07:51.215446,100,20,Dubai,2026-02-06T14:07:51.215447,POS_PAYMENT,10.0.0.125
129.0,Dubai,2026-02-07T14:07:51.215450,100,20,Dubai,2026-02-06T14:07:51.215450,POS_PAYMENT,10.0.0.105
56.0,Dubai,2026-02-07T14:07:51.215453,100,20,Dubai,2026-02-06T14:07:51.215453,POS_PAYMENT,10.0.0.1
57.0,Dubai,2026-02-07T14:07:51.215457,100,20,Dubai,2026-02-06T14:07:51.215457,POS_PAYMENT,10.0.0.33
115.0,Dubai,2026-02-07T14:07:51.215461,100,20,Dubai,2026-02-06T14:07:51.215462,POS_PAYMENT,10.0.0.197
144.0,Dubai,2026-02-07T14:07:51.215464,100,20,Dubai,2026-02-06T14:07:51.215465,POS_PAYMENT,10.0.0.47
54.0,Dubai,2026-02-07T14:07:51.215468,100,20,Dubai,2026-02-06T14:07:51.215468,POS_PAYMENT,10.0.0.251
140.0,Dubai,2026-02-07T14:07:51.215471,100,20,Dubai,2026-02-06T14:07:51.215471,POS_PAYMENT,10.0.0.145
107.0,Dubai,2026-02-07T14:07:51.215474,100,20,Dubai,2026-02-06T14:07:51.215475,POS_PAYMENT,10.0.0.25
102.0,Dubai,2026-02-07T14:07:51.215477,100,20,Dubai,2026-02-06T14:07:51.215478,POS_PAYMENT,10.0.0.41
69.0,Dubai,2026-02-07T14:07:51.215481,100,20,Dubai,2026-02-06T14:07:51.215481,POS_PAYMENT,10.0.0.200
113.0,Dubai,2026-02-07T14:07:51.215484,100,20,Dubai,2026-02-06T14:07:51.215484,POS_PAYMENT,10.0.0.115
69.0,Dubai,2026-02-07T14:07:51.215487,100,20,Dubai,2026-02-06T14:07:51.215488,POS_PAYMENT,10.0.0.49
66.0,Dubai,2026-02-07T14:07:51.215490,100,20,Dubai,2026-02-06T14:07:51.215491,POS_PAYMENT,10.0.0.5
78.0,Dubai,2026-02-07T14:07:51.215494,100,20,Dubai,2026-02-06T14:07:51.215494,POS_PAYMENT,10.0.0.45
53.0,Dubai,2026-02-07T14:07:51.215497,100,20,Dubai,2026-02-06T14:07:51.215497,POS_PAYMENT,10.0.0.148
93.0,Dubai,2026-02-07T14:07:51.215500,100,20,Dubai,2026-02-06T14:07:51.215501,POS_PAYMENT,10.0.0.224
142.0,Dubai,2026-02-07T14:07:51.215503,100,20,Dubai,2026-02-06T14:07:51.215504,POS_PAYMENT,10.0.0.251
115.0,Dubai,2026-02-07T14:07:51.215507,100,20,Dubai,2026-02-06T14:07:51.215507,POS_PAYMENT,10.0.0.128
126.0,Dubai,2026-02-07T14:07:51.215510,100,20,Dubai,2026-02-06T14:07:51.215510,POS_PAYMENT,10.0.0.65
99.0,Dubai,2026-02-07T14:07:51.215513,100,20,Dubai,2026-02-06T14:07:51.215514,POS_PAYMENT,10.0.0.141
100.0,Dubai,2026-02-07T14:07:51.215516,100,20,Dubai,2026-02-06T14:07:51.215517,POS_PAYMENT,10.0.0.34
138.0,Dubai,2026-02-07T14:07:51.215520,100,20,Dubai,2026-02-06T14:07:51.215520,POS_PAYMENT,10.0.0.38
105.0,Dubai,2026-02-07T14:07:51.215523,100,20,Dubai,2026-02-06T14:07:51.215523,POS_PAYMENT,10.0.0.118
117.0,Dubai,2026-02-07T14:07:51.215526,100,20,Dubai,2026-02-06T14:07:51.215527,POS_PAYMENT,10.0.0.215
74.0,Dubai,2026-02-07T14:07:51.215529,100,20,Dubai,2026-02-06T14:07:51.215530,POS_PAYMENT,10.0.0.217
126.0,Dubai,2026-02-07T14:07:51.215533,100,20,Dubai,2026-02-06T14:07:51.215533,POS_PAYMENT,10.0.0.168
102.0,Dubai,2026-02-07T14:07:51.215536,100,20,Dubai,2026-02-06T14:07:51.215536,POS_PAYMENT,10.0.0.97
85.0,Dubai,2026-02-07T14:07:51.215539,100,20,Dubai,2026-02-06T14:07:51.215540,POS_PAYMENT,10.0.0.61
75.0,Dubai,2026-02-07T14:07:51.215542,100,20,Dubai,2026-02-06T14:07:51.215543,POS_PAYMENT,10.0.0.60
62.0,Dubai,2026-02-07T14:07:51.215546,100,20,Dubai,2026-02-06T14:07:51.215546,POS_PAYMENT,10.0.0.67
128.0,Dubai,2026-02-07T14:07:51.215549,100,20,Dubai,2026-02-06T14:07:51.215550,POS_PAYMENT,10.0.0.77
88.0,Dubai,2026-02-07T14:07:51.215552,100,20,Dubai,2026-02-06T14:07:51.215553,POS_PAYMENT,10.0.0.195
131.0,Dubai,2026-02-07T14:07:51.215555,100,20,Dubai,2026-02-06T14:07:51.215556,POS_PAYMENT,10.0.0.145
113.0,Dubai,2026-02-07T14:07:51.215559,100,20,Dubai,2026-02-06T14:07:51.215559,POS_PAYMENT,10.0.0.56
70.0,Dubai,2026-02-07T14:07:51.215562,100,20,Dubai,2026-02-06T14:07:51.215563,POS_PAYMENT,10.0.0.224
83.0,Dubai,2026-02-07T14:07:51.215565,100,20,Dubai,2026-02-06T14:07:51.215566,POS_PAYMENT,10.0.0.208
103.0,Dubai,2026-02-07T14:07:51.215568,100,20,Dubai,2026-02-06T14:07:51.215569,POS_PAYMENT,10.0.0.252
61.0,Dubai,2026-02-07T14:07:51.215572,100,20,Dubai,2026-02-06T14:07:51.215572,POS_PAYMENT,10.0.0.83
79.0,Dubai,2026-02-07T14:07:51.215575,100,20,Dubai,2026-02-06T14:07:51.215575,POS_PAYMENT,10.0.0.90
93.0,Dubai,2026-02-07T14:07:51.215578,100,20,Dubai,2026-02-06T14:07:51.215579,POS_PAYMENT,10.0.0.148
107.0,Dubai,2026-02-07T14:07:51.215581,100,20,Dubai,2026-02-06T14:07:51.215582,POS_PAYMENT,10.0.0.53
135.0,Dubai,2026-02-07T14:07:51.215585,100,20,Dubai,2026-02-06T14:07:51.215585,POS_PAYMENT,10.0.0.57
94.0,Dubai,2026-02-07T14:07:51.215588,100,20,Dubai,2026-02-06T14:07:51.215588,POS_PAYMENT,10.0.0.145
88.0,Dubai,2026-02-07T14:07:51.215591,100,20,Dubai,2026-02-06T14:07:51.215592,POS_PAYMENT,10.0.0.69
82.0,Dubai,2026-02-07T14:07:51.215594,100,20,Dubai,2026-02-06T14:07:51.215595,POS_PAYMENT,10.0.0.129
68.0,Dubai,2026-02-07T14:07:51.215598,100,20,Dubai,2026-02-06T14:07:51.215598,POS_PAYMENT,10.0.0.170
140.0,Dubai,2026-02-07T14:07:51.215601,100,20,Dubai,2026-02-06T14:07:51.215602,POS_PAYMENT,10.0.0.98
145.0,Dubai,2026-02-07T14:07:51.215604,100,20,Dubai,2026-02-06T14:07:51.215605,POS_PAYMENT,10.0.0.149
127.0,Dubai,2026-02-07T14:07:51.215608,100,20,Dubai,2026-02-06T14:07:51.215608,POS_PAYMENT,10.0.0.144
84.0,Dubai,2026-02-07T14:07:51.215611,100,20,Dubai,2026-02-06T14:07:51.215612,POS_PAYMENT,10.0.0.21
87.0,Dubai,2026-02-07T14:07:51.215614,100,20,Dubai,2026-02-06T14:07:51.215615,POS_PAYMENT,10.0.0.146
131.0,Dubai,2026-02-07T14:07:51.215617,100,20,Dubai,2026-02-06T14:07:51.215618,POS_PAYMENT,10.0.0.60
94.0,Dubai,2026-02-07T14:07:51.215621,100,20,Dubai,2026-02-06T14:07:51.215621,POS_PAYMENT,10.0.0.105
106.0,Dubai,2026-02-07T14:07:51.215624,100,20,Dubai,2026-02-06T14:07:51.215625,POS_PAYMENT,10.0.0.28
143.0,Dubai,2026-02-07T14:07:51.215627,100,20,Dubai,2026-02-06T14:07:51.215628,POS_PAYMENT,10.0.0.129
130.0,Dubai,2026-02-07T14:07:51.215630,100,20,Dubai,2026-02-06T14:07:51.215631,POS_PAYMENT,10.0.0.248
113.0,Dubai,2026-02-07T14:07:51.215634,100,20,Dubai,2026-02-06T14:07:51.215634,POS_PAYMENT,10.0.0.30
130.0,Dubai,2026-02-07T14:07:51.215637,100,20,Dubai,2026-02-06T14:07:51.215638,POS_PAYMENT,10.0.0.204
76.0,Dubai,2026-02-07T14:07:51.215640,100,20,Dubai,2026-02-06T14:07:51.215641,POS_PAYMENT,10.0.0.236
78.0,Dubai,2026-02-07T14:07:51.215643,100,20,Dubai,2026-02-06T14:07:51.215644,POS_PAYMENT,10.0.0.251
83.0,Dubai,2026-02-07T14:07:51.215647,100,20,Dubai,2026-02-06T14:07:51.215647,POS_PAYMENT,10.0.0.205
99.0,Dubai,2026-02-07T14:07:51.215650,100,20,Dubai,2026-02-06T14:07:51.215651,POS_PAYMENT,10.0.0.126
58.0,Dubai,2026-02-07T14:07:51.215653,100,20,Dubai,2026-02-06T14:07:51.215654,POS_PAYMENT,10.0.0.5
108.0,Dubai,2026-02-07T14:07:51.215656,100,20,Dubai,2026-02-06T14:07:51.215657,POS_PAYMENT,10.0.0.220
53.0,Dubai,2026-02-07T14:07:51.215660,100,20,Dubai,2026-02-06T14:07:51.215660,POS_PAYMENT,10.0.0.77
63.0,Dubai,2026-02-07T14:07:51.215663,100,20,Dubai,2026-02-06T14:07:51.215663,POS_PAYMENT,10.0.0.57
75.0,Dubai,2026-02-07T14:07:51.215666,100,20,Dubai,2026-02-06T14:07:51.215667,POS_PAYMENT,10.0.0.57
127.0,Dubai,2026-02-07T14:07:51.215669,100,20,Dubai,2026-02-06T14:07:51.215670,POS_PAYMENT,10.0.0.3
64.0,Dubai,2026-02-07T14:07:51.215673,100,20,Dubai,2026-02-06T14:07:51.215673,POS_PAYMENT,10.0.0.181
96.0,Dubai,2026-02-07T14:07:51.215676,100,20,Dubai,2026-02-06T14:07:51.215676,POS_PAYMENT,10.0.0.21
120.0,Dubai,2026-02-07T14:07:51.215679,100,20,Dubai,2026-02-06T14:07:51.215680,POS_PAYMENT,10.0.0.245
500.01,Dubai,2026-02-07T14:07:51.215685,5000,1000,Dubai,2026-02-07T13:57:51.215686,WITHDRAWAL_QUICK_FLIP,192.168.1.105
139.0,Dubai,2026-02-07T14:07:51.215689,100,20,Dubai,2026-02-06T14:07:51.215689,POS_PAYMENT,10.0.0.29
139.0,Dubai,2026-02-07T14:07:51.215692,100,20,Dubai,2026-02-06T14:07:51.215692,POS_PAYMENT,10.0.0.38
127.0,Dubai,2026-02-07T14:07:51.215695,100,20,Dubai,2026-02-06T14:07:51.215696,POS_PAYMENT,10.0.0.84
102.0,Dubai,2026-02-07T14:07:51.215698,100,20,Dubai,2026-02-06T14:07:51.215699,POS_PAYMENT,10.0.0.138
52.0,Dubai,2026-02-07T14:07:51.215702,100,20,Dubai,2026-02-06T14:07:51.215702,POS_PAYMENT,10.0.0.230
102.0,Dubai,2026-02-07T14:07:51.215705,100,20,Dubai,2026-02-06T14:07:51.215706,POS_PAYMENT,10.0.0.127
82.0,Dubai,2026-02-07T14:07:51.215708,100,20,Dubai,2026-02-06T14:07:51.215709,POS_PAYMENT,10.0.0.25
54.0,Dubai,2026-02-07T14:07:51.215712,100,20,Dubai,2026-02-06T14:07:51.215712,POS_PAYMENT,10.0.0.232
120.0,Dubai,2026-02-07T14:07:51.215715,100,20,Dubai,2026-02-06T14:07:51.215715,POS_PAYMENT,10.0.0.33
78.0,Dubai,2026-02-07T14:07:51.215720,100,20,Dubai,2026-02-06T14:07:51.215720,POS_PAYMENT,10.0.0.32
107.0,Dubai,2026-02-07T14:07:51.215723,100,20,Dubai,2026-02-06T14:07:51.215723,POS_PAYMENT,10.0.0.113
62.0,Dubai,2026-02-07T14:07:51.215726,100,20,Dubai,2026-02-06T14:07:51.215727,POS_PAYMENT,10.0.0.179
133.0,Dubai,2026-02-07T14:07:51.215729,100,20,Dubai,2026-02-06T14:07:51.215730,POS_PAYMENT,10.0.0.158
149.0,Dubai,2026-02-07T14:07:51.215733,100,20,Dubai,2026-02-06T14:07:51.215733,POS_PAYMENT,10.0.0.247
55.0,Dubai,2026-02-07T14:07:51.215736,100,20,Dubai,2026-02-06T14:07:51.215737,POS_PAYMENT,10.0.0.30
88.0,Dubai,2026-02-07T14:07:51.215739,100,20,Dubai,2026-02-06T14:07:51.215740,POS_PAYMENT,10.0.0.241
144.0,Dubai,2026-02-07T14:07:51.215742,100,20,Dubai,2026-02-06T14:07:51.215743,POS_PAYMENT,10.0.0.79
50.0,Dubai,2026-02-07T14:07:51.215746,100,20,Dubai,2026-02-06T14:07:51.215746,POS_PAYMENT,10.0.0.228
111.0,Dubai,2026-02-07T14:07:51.215749,100,20,Dubai,2026-02-06T14:07:51.215750,POS_PAYMENT,10.0.0.152
96.0,Dubai,2026-02-07T14:07:51.215752,100,20,Dubai,2026-02-06T14:07:51.215753,POS_PAYMENT,10.0.0.127
81.0,Dubai,2026-02-07T14:07:51.215756,100,20,Dubai,2026-02-06T14:07:51.215756,POS_PAYMENT,10.0.0.237
103.0,Dubai,2026-02-07T14:07:51.215759,100,20,Dubai,2026-02-06T14:07:51.215759,POS_PAYMENT,10.0.0.101
102.0,Dubai,2026-02-07T14:07:51.215762,100,20,Dubai,2026-02-06T14:07:51.215763,POS_PAYMENT,10.0.0.193
119.0,Dubai,2026-02-07T14:07:51.215765,100,20,Dubai,2026-02-06T14:07:51.215766,POS_PAYMENT,10.0.0.91
108.0,Dubai,2026-02-07T14:07:51.215769,100,20,Dubai,2026-02-06T14:07:51.215769,POS_PAYMENT,10.0.0.121
90.0,Dubai,2026-02-07T14:07:51.215772,100,20,Dubai,2026-02-06T14:07:51.215772,POS_PAYMENT,10.0.0.86
69.0,Dubai,2026-02-07T14:07:51.215775,100,20,Dubai,2026-02-06T14:07:51.215776,POS_PAYMENT,10.0.0.38
130.0,Dubai,2026-02-07T14:07:51.215778,100,20,Dubai,2026-02-06T14:07:51.215779,POS_PAYMENT,10.0.0.110
146.0,Dubai,2026-02-07T14:07:51.215781,100,20,Dubai,2026-02-06T14:07:51.215782,POS_PAYMENT,10.0.0.229
55.0,Dubai,2026-02-07T14:07:51.215785,100,20,Dubai,2026-02-06T14:07:51.215785,POS_PAYMENT,10.0.0.249
63096.0,Russia,2026-02-07T14:07:51.215792,100,20,Dubai,2026-02-07T14:02:51.215792,TRANSFER,89.14.22.11
54.0,Dubai,2026-02-07T14:07:51.215795,100,20,Dubai,2026-02-06T14:07:51.215795,POS_PAYMENT,10.0.0.161
50.0,Dubai,2026-02-07T14:07:51.215799,100,20,Dubai,2026-02-06T14:07:51.215800,POS_PAYMENT,10.0.0.188
59.0,Dubai,2026-02-07T14:07:51.215802,100,20,Dubai,2026-02-06T14:07:51.215803,POS_PAYMENT,10.0.0.30
58.0,Dubai,2026-02-07T14:07:51.215806,100,20,Dubai,2026-02-06T14:07:51.215807,POS_PAYMENT,10.0.0.106
78.0,Dubai,2026-02-07T14:07:51.215810,100,20,Dubai,2026-02-06T14:07:51.215811,POS_PAYMENT,10.0.0.188
97.0,Dubai,2026-02-07T14:07:51.215814,100,20,Dubai,2026-02-06T14:07:51.215815,POS_PAYMENT,10.0.0.69
91.0,Dubai,2026-02-07T14:07:51.215818,100,20,Dubai,2026-02-06T14:07:51.215819,POS_PAYMENT,10.0.0.159
80.0,Dubai,2026-02-07T14:07:51.215821,100,20,Dubai,2026-02-06T14:07:51.215822,POS_PAYMENT,10.0.0.103
74.0,Dubai,2026-02-07T14:07:51.215826,100,20,Dubai,2026-02-06T14:07:51.215826,POS_PAYMENT,10.0.0.42
112.0,Dubai,2026-02-07T14:07:51.215829,100,20,Dubai,2026-02-06T14:07:51.215830,POS_PAYMENT,10.0.0.231
103.0,Dubai,2026-02-07T14:07:51.215833,100,20,Dubai,2026-02-06T14:07:51.215833,POS_PAYMENT,10.0.0.75
146.0,Dubai,2026-02-07T14:07:51.215836,100,20,Dubai,2026-02-06T14:07:51.215836,POS_PAYMENT,10.0.0.130
148.0,Dubai,2026-02-07T14:07:51.215839,100,20,Dubai,2026-02-06T14:07:51.215840,POS_PAYMENT,10.0.0.106
143.0,Dubai,2026-02-07T14:07:51.215842,100,20,Dubai,2026-02-06T14:07:51.215843,POS_PAYMENT,10.0.0.78
145.0,Dubai,2026-02-07T14:07:51.215846,100,20,Dubai,2026-02-06T14:07:51.215846,POS_PAYMENT,10.0.0.16
83.0,Dubai,2026-02-07T14:07:51.215849,100,20,Dubai,2026-02-06T14:07:51.215850,POS_PAYMENT,10.0.0.56
63.0,Dubai,2026-02-07T14:07:51.215852,100,20,Dubai,2026-02-06T14:07:51.215853,POS_PAYMENT,10.0.0.171
138.0,Dubai,2026-02-07T14:07:51.215856,100,20,Dubai,2026-02-06T14:07:51.215856,POS_PAYMENT,10.0.0.136
56.0,Dubai,2026-02-07T14:07:51.215859,100,20,Dubai,2026-02-06T14:07:51.215860,POS_PAYMENT,10.0.0.158
105.0,Dubai,2026-02-07T14:07:51.215862,100,20,Dubai,2026-02-06T14:07:51.215863,POS_PAYMENT,10.0.0.249
51.0,Dubai,2026-02-07T14:07:51.215866,100,20,Dubai,2026-02-06T14:07:51.215866,POS_PAYMENT,10.0.0.178
62.0,Dubai,2026-02-07T14:07:51.215869,100,20,Dubai,2026-02-06T14:07:51.215869,POS_PAYMENT,10.0.0.78
100.0,Dubai,2026-02-07T14:07:51.215872,100,20,Dubai,2026-02-06T14:07:51.215873,POS_PAYMENT,10.0.0.23
68080.0,Russia,2026-02-07T14:07:51.215879,100,20,Dubai,2026-02-07T14:02:51.215880,TRANSFER,89.14.22.11
61.0,Dubai,2026-02-07T14:07:51.215883,100,20,Dubai,2026-02-06T14:07:51.215883,POS_PAYMENT,10.0.0.180
95.0,Dubai,2026-02-07T14:07:51.215886,100,20,Dubai,2026-02-06T14:07:51.215887,POS_PAYMENT,10.0.0.65
80.0,Dubai,2026-02-07T14:07:51.215889,100,20,Dubai,2026-02-06T14:07:51.215890,POS_PAYMENT,10.0.0.217
115.0,Dubai,2026-02-07T14:07:51.215893,100,20,Dubai,2026-02-06T14:07:51.215893,POS_PAYMENT,10.0.0.112
58.0,Dubai,2026-02-07T14:07:51.215896,100,20,Dubai,2026-02-06T14:07:51.215897,POS_PAYMENT,10.0.0.83
72.0,Dubai,2026-02-07T14:07:51.215899,100,20,Dubai,2026-02-06T14:07:51.215900,POS_PAYMENT,10.0.0.157
111.0,Dubai,2026-02-07T14:07:51.215903,100,20,Dubai,2026-02-06T14:07:51.215903,POS_PAYMENT,10.0.0.221
114.0,Dubai,2026-02-07T14:07:51.215906,100,20,Dubai,2026-02-06T14:07:51.215907,POS_PAYMENT,10.0.0.192
130.0,Dubai,2026-02-07T14:07:51.215909,100,20,Dubai,2026-02-06T14:07:51.215910,POS_PAYMENT,10.0.0.116
111.0,Dubai,2026-02-07T14:07:51.215913,100,20,Dubai,2026-02-06T14:07:51.215913,POS_PAYMENT,10.0.0.103
111.0,Dubai,2026-02-07T14:07:51.215916,100,20,Dubai,2026-02-06T14:07:51.215917,POS_PAYMENT,10.0.0.180
144.0,Dubai,2026-02-07T14:07:51.215919,100,20,Dubai,2026-02-06T14:07:51.215920,POS_PAYMENT,10.0.0.211
62.0,Dubai,2026-02-07T14:07:51.215923,100,20,Dubai,2026-02-06T14:07:51.215923,POS_PAYMENT,10.0.0.234
83.0,Dubai,2026-02-07T14:07:51.215926,100,20,Dubai,2026-02-06T14:07:51.215927,POS_PAYMENT,10.0.0.123
125.0,Dubai,2026-02-07T14:07:51.215929,100,20,Dubai,2026-02-06T14:07:51.215930,POS_PAYMENT,10.0.0.157
102.0,Dubai,2026-02-07T14:07:51.215933,100,20,Dubai,2026-02-06T14:07:51.215933,POS_PAYMENT,10.0.0.233
71.0,Dubai,2026-02-07T14:07:51.215936,100,20,Dubai,2026-02-06T14:07:51.215936,POS_PAYMENT,10.0.0.22
126.0,Dubai,2026-02-07T14:07:51.215939,100,20,Dubai,2026-02-06T14:07:51.215940,POS_PAYMENT,10.0.0.72
141.0,Dubai,2026-02-07T14:07:51.215942,100,20,Dubai,2026-02-06T14:07:51.215943,POS_PAYMENT,10.0.0.58
78.0,Dubai,2026-02-07T14:07:51.215946,100,20,Dubai,2026-02-06T14:07:51.215946,POS_PAYMENT,10.0.0.233
102.0,Dubai,2026-02-07T14:07:51.215949,100,20,Dubai,2026-02-06T14:07:51.215950,POS_PAYMENT,10.0.0.7
142.0,Dubai,2026-02-07T14:07:51.215952,100,20,Dubai,2026-02-06T14:07:51.215953,POS_PAYMENT,10.0.0.12
79.0,Dubai,2026-02-07T14:07:51.215956,100,20,Dubai,2026-02-06T14:07:51.215956,POS_PAYMENT,10.0.0.191
64.0,Dubai,2026-02-07T14:07:51.215959,100,20,Dubai,2026-02-06T14:07:51.215959,POS_PAYMENT,10.0.0.30
73.0,Dubai,2026-02-07T14:07:51.215962,100,20,Dubai,2026-02-06T14:07:51.215963,POS_PAYMENT,10.0.0.78
138.0,Dubai,2026-02-07T14:07:51.215965,100,20,Dubai,2026-02-06T14:07:51.215966,POS_PAYMENT,10.0.0.199
143.0,Dubai,2026-02-07T14:07:51.215969,100,20,Dubai,2026-02-06T14:07:51.215969,POS_PAYMENT,10.0.0.248
143.0,Dubai,2026-02-07T14:07:51.215972,100,20,Dubai,2026-02-06T14:07:51.215973,POS_PAYMENT,10.0.0.226
105.0,Dubai,2026-02-07T14:07:51.215975,100,20,Dubai,2026-02-06T14:07:51.215976,POS_PAYMENT,10.0.0.40
55.0,Dubai,2026-02-07T14:07:51.215979,100,20,Dubai,2026-02-06T14:07:51.215979,POS_PAYMENT,10.0.0.204
146.0,Dubai,2026-02-07T14:07:51.215982,100,20,Dubai,2026-02-06T14:07:51.215982,POS_PAYMENT,10.0.0.150
146.0,Dubai,2026-02-07T14:07:51.215985,100,20,Dubai,2026-02-06T14:07:51.215986,POS_PAYMENT,10.0.0.209
124.0,Dubai,2026-02-07T14:07:51.215989,100,20,Dubai,2026-02-06T14:07:51.215990,POS_PAYMENT,10.0.0.91
50.0,Dubai,2026-02-07T14:07:51.215993,100,20,Dubai,2026-02-06T14:07:51.215993,POS_PAYMENT,10.0.0.100
88.0,Dubai,2026-02-07T14:07:51.215996,100,20,Dubai,2026-02-06T14:07:51.215996,POS_PAYMENT,10.0.0.58
64.0,Dubai,2026-02-07T14:07:51.215999,100,20,Dubai,2026-02-06T14:07:51.216000,POS_PAYMENT,10.0.0.17
149.0,Dubai,2026-02-07T14:07:51.216002,100,20,Dubai,2026-02-06T14:07:51.216003,POS_PAYMENT,10.0.0.193
141.0,Dubai,2026-02-07T14:07:51.216006,100,20,Dubai,2026-02-06T14:07:51.216006,POS_PAYMENT,10.0.0.200
92.0,Dubai,2026-02-07T14:07:51.216009,100,20,Dubai,2026-02-06T14:07:51.216010,POS_PAYMENT,10.0.0.1
108.0,Dubai,2026-02-07T14:07:51.216012,100,20,Dubai,2026-02-06T14:07:51.216013,POS_PAYMENT,10.0.0.112
133.0,Dubai,2026-02-07T14:07:51.216016,100,20,Dubai,2026-02-06T14:07:51.216016,POS_PAYMENT,10.0.0.84
94.0,Dubai,2026-02-07T14:07:51.216019,100,20,Dubai,2026-02-06T14:07:51.216019,POS_PAYMENT,10.0.0.37
105.0,Dubai,2026-02-07T14:07:51.216022,100,20,Dubai,2026-02-06T14:07:51.216023,POS_PAYMENT,10.0.0.92
109.0,Dubai,2026-02-07T14:07:51.216025,100,20,Dubai,2026-02-06T14:07:51.216026,POS_PAYMENT,10.0.0.69
142.0,Dubai,2026-02-07T14:07:51.216029,100,20,Dubai,2026-02-06T14:07:51.216029,POS_PAYMENT,10.0.0.111
105.0,Dubai,2026-02-07T14:07:51.216032,100,20,Dubai,2026-02-06T14:07:51.216033,POS_PAYMENT,10.0.0.193
70.0,Dubai,2026-02-07T14:07:51.216035,100,20,Dubai,2026-02-06T14:07:51.216036,POS_PAYMENT,10.0.0.73
56.0,Dubai,2026-02-07T14:07:51.216039,100,20,Dubai,2026-02-06T14:07:51.216039,POS_PAYMENT,10.0.0.95
